REF_DATE,GEO,unemployment_rate
2020-08,Quebec,14.1
2020-08,Quebec,1.5
2020-08,Quebec,1.8
2020-08,Quebec,2.0
2020-08,Quebec,21.1
2020-08,Quebec,8.7
2020-08,Quebec,7.5
2020-08,Quebec,9.7
2020-08,Quebec,0.5
2020-08,Quebec,0.5
2020-08,Quebec,0.6
2020-08,Quebec,7.7
2020-08,Quebec,10.3
2020-08,Quebec,0.5
2020-08,Quebec,0.6
2020-08,Quebec,0.7
2020-08,Quebec,7.2
2020-08,Quebec,7.7
2020-08,Quebec,1.0
2020-08,Quebec,1.1
2020-08,Quebec,1.3
2020-09,Quebec,7.2
2020-09,Quebec,6.5
2020-09,Quebec,0.3
2020-09,Quebec,0.4
2020-09,Quebec,0.4
2020-09,Quebec,6.8
2020-09,Quebec,6.4
2020-09,Quebec,0.3
2020-09,Quebec,0.4
2020-09,Quebec,0.4
2020-09,Quebec,11.8
2020-09,Quebec,11.4
2020-09,Quebec,1.1
2020-09,Quebec,1.3
2020-09,Quebec,1.5
2020-09,Quebec,13.8
2020-09,Quebec,10.0
2020-09,Quebec,6.5
2020-09,Quebec,5.8
2020-09,Quebec,0.3
2020-09,Quebec,0.4
2020-09,Quebec,0.4
2020-09,Quebec,6.4
2020-09,Quebec,5.7
2020-09,Quebec,0.4
2020-09,Quebec,0.4
2020-09,Quebec,0.5
2020-09,Quebec,6.7
2020-09,Quebec,5.9
2020-09,Quebec,0.7
2020-09,Quebec,0.7
2020-09,Quebec,0.9
2020-09,Quebec,7.2
2020-09,Quebec,6.0
2020-09,Quebec,0.4
2020-09,Quebec,0.5
2020-09,Quebec,0.6
2020-09,Quebec,6.8
2020-09,Quebec,5.9
2020-09,Quebec,0.5
2020-09,Quebec,0.5
2020-09,Quebec,0.6
2020-09,Quebec,12.6
2020-09,Quebec,11.2
2020-09,Quebec,1.6
2020-09,Quebec,1.9
2020-09,Quebec,2.2
2020-09,Quebec,12.6
2020-09,Quebec,10.5
2020-09,Quebec,6.4
2020-09,Quebec,5.2
2020-09,Quebec,0.4
2020-09,Quebec,0.5
2020-09,Quebec,0.6
2020-09,Quebec,6.4
2020-09,Quebec,5.4
2020-09,Quebec,0.5
2020-09,Quebec,0.6
2020-09,Quebec,0.7
2020-09,Quebec,6.3
2020-09,Quebec,5.0
2020-09,Quebec,0.9
2020-09,Quebec,0.9
2020-09,Quebec,1.2
2020-09,Quebec,7.3
2020-09,Quebec,7.1
2020-09,Quebec,0.5
2020-09,Quebec,0.5
2020-09,Quebec,0.6
2020-09,Quebec,6.9
2020-09,Quebec,6.9
2020-09,Quebec,0.5
2020-09,Quebec,0.5
2020-09,Quebec,0.6
2020-09,Quebec,11.0
2020-09,Quebec,11.5
2020-09,Quebec,1.5
2020-09,Quebec,1.8
2020-09,Quebec,2.0
2020-09,Quebec,14.7
2020-09,Quebec,9.4
2020-09,Quebec,6.6
2020-09,Quebec,6.3
2020-09,Quebec,0.5
2020-09,Quebec,0.5
2020-09,Quebec,0.6
2020-09,Quebec,6.4
2020-09,Quebec,6.1
2020-09,Quebec,0.5
2020-09,Quebec,0.6
2020-09,Quebec,0.7
2020-09,Quebec,7.2
2020-09,Quebec,7.3
2020-09,Quebec,1.0
2020-09,Quebec,1.1
2020-09,Quebec,1.3
2020-10,Quebec,7.6
2020-10,Quebec,7.0
2020-10,Quebec,0.3
2020-10,Quebec,0.4
2020-10,Quebec,0.4
2020-10,Quebec,7.2
2020-10,Quebec,6.9
2020-10,Quebec,0.3
2020-10,Quebec,0.4
2020-10,Quebec,0.4
2020-10,Quebec,14.2
2020-10,Quebec,13.2
2020-10,Quebec,1.1
2020-10,Quebec,1.3
2020-10,Quebec,1.5
2020-10,Quebec,16.0
2020-10,Quebec,11.6
2020-10,Quebec,6.5
2020-10,Quebec,6.0
2020-10,Quebec,0.3
2020-10,Quebec,0.4
2020-10,Quebec,0.4
2020-10,Quebec,6.3
2020-10,Quebec,5.8
2020-10,Quebec,0.4
2020-10,Quebec,0.4
2020-10,Quebec,0.5
2020-10,Quebec,7.2
2020-10,Quebec,6.6
2020-10,Quebec,0.7
2020-10,Quebec,0.7
2020-10,Quebec,0.9
2020-10,Quebec,8.1
2020-10,Quebec,7.2
2020-10,Quebec,0.4
2020-10,Quebec,0.5
2020-10,Quebec,0.6
2020-10,Quebec,7.8
2020-10,Quebec,7.3
2020-10,Quebec,0.5
2020-10,Quebec,0.5
2020-10,Quebec,0.6
2020-10,Quebec,17.3
2020-10,Quebec,15.8
2020-10,Quebec,1.6
2020-10,Quebec,1.9
2020-10,Quebec,2.2
2020-10,Quebec,18.1
2020-10,Quebec,14.6
2020-10,Quebec,6.7
2020-10,Quebec,5.9
2020-10,Quebec,0.4
2020-10,Quebec,0.5
2020-10,Quebec,0.6
2020-10,Quebec,6.6
2020-10,Quebec,5.9
2020-10,Quebec,0.5
2020-10,Quebec,0.6
2020-10,Quebec,0.7
2020-10,Quebec,7.1
2020-10,Quebec,6.1
2020-10,Quebec,0.9
2020-10,Quebec,0.9
2020-10,Quebec,1.2
2020-10,Quebec,7.0
2020-10,Quebec,6.8
2020-10,Quebec,0.5
2020-10,Quebec,0.5
2020-10,Quebec,0.6
2020-10,Quebec,6.5
2020-10,Quebec,6.6
2020-10,Quebec,0.5
2020-10,Quebec,0.5
2020-10,Quebec,0.6
2020-10,Quebec,11.1
2020-10,Quebec,10.6
2020-10,Quebec,1.5
2020-10,Quebec,1.8
2020-10,Quebec,2.0
2020-10,Quebec,14.2
2020-10,Quebec,8.3
2020-10,Quebec,6.2
2020-10,Quebec,6.1
2020-10,Quebec,0.5
2020-10,Quebec,0.5
2020-10,Quebec,0.6
2020-10,Quebec,5.9
2020-10,Quebec,5.7
2020-10,Quebec,0.5
2020-10,Quebec,0.6
2020-10,Quebec,0.7
2020-10,Quebec,7.3
2020-10,Quebec,7.3
2020-10,Quebec,1.0
2020-10,Quebec,1.1
2020-10,Quebec,1.3
2020-11,Quebec,7.2
2020-11,Quebec,6.7
2020-11,Quebec,0.3
2020-11,Quebec,0.4
2020-11,Quebec,0.4
2020-11,Quebec,6.9
2020-11,Quebec,6.6
2020-11,Quebec,0.3
2020-11,Quebec,0.4
2020-11,Quebec,0.4
2020-11,Quebec,11.6
2020-11,Quebec,10.9
2020-11,Quebec,1.1
2020-11,Quebec,1.3
2020-11,Quebec,1.5
2020-11,Quebec,14.3
2020-11,Quebec,8.9
2020-11,Quebec,6.5
2020-11,Quebec,6.1
2020-11,Quebec,0.3
2020-11,Quebec,0.4
2020-11,Quebec,0.4
2020-11,Quebec,6.3
2020-11,Quebec,5.8
2020-11,Quebec,0.4
2020-11,Quebec,0.4
2020-11,Quebec,0.5
2020-11,Quebec,7.2
2020-11,Quebec,7.0
2020-11,Quebec,0.7
2020-11,Quebec,0.7
2020-11,Quebec,0.9
2020-11,Quebec,7.8
2020-11,Quebec,7.1
2020-11,Quebec,0.4
2020-11,Quebec,0.5
2020-11,Quebec,0.6
2020-11,Quebec,7.6
2020-11,Quebec,7.0
2020-11,Quebec,0.5
2020-11,Quebec,0.5
2020-11,Quebec,0.6
2020-11,Quebec,14.4
2020-11,Quebec,13.2
2020-11,Quebec,1.6
2020-11,Quebec,1.9
2020-11,Quebec,2.2
2020-11,Quebec,15.7
2020-11,Quebec,11.8
2020-11,Quebec,6.8
2020-11,Quebec,6.3
2020-11,Quebec,0.4
2020-11,Quebec,0.5
2020-11,Quebec,0.6
2020-11,Quebec,6.6
2020-11,Quebec,6.0
2020-11,Quebec,0.5
2020-11,Quebec,0.6
2020-11,Quebec,0.7
2020-11,Quebec,7.5
2020-11,Quebec,7.0
2020-11,Quebec,0.9
2020-11,Quebec,0.9
2020-11,Quebec,1.2
2020-11,Quebec,6.5
2020-11,Quebec,6.3
2020-11,Quebec,0.5
2020-11,Quebec,0.5
2020-11,Quebec,0.6
2020-11,Quebec,6.1
2020-11,Quebec,6.1
2020-11,Quebec,0.5
2020-11,Quebec,0.5
2020-11,Quebec,0.6
2020-11,Quebec,8.7
2020-11,Quebec,8.5
2020-11,Quebec,1.5
2020-11,Quebec,1.8
2020-11,Quebec,2.0
2020-11,Quebec,12.9
2020-11,Quebec,5.6
2020-11,Quebec,6.1
2020-11,Quebec,5.9
2020-11,Quebec,0.5
2020-11,Quebec,0.5
2020-11,Quebec,0.6
2020-11,Quebec,5.9
2020-11,Quebec,5.6
2020-11,Quebec,0.5
2020-11,Quebec,0.6
2020-11,Quebec,0.7
2020-11,Quebec,6.7
2020-11,Quebec,7.0
2020-11,Quebec,1.0
2020-11,Quebec,1.1
2020-11,Quebec,1.3
2020-12,Quebec,6.8
2020-12,Quebec,6.6
2020-12,Quebec,0.3
2020-12,Quebec,0.4
2020-12,Quebec,0.4
2020-12,Quebec,6.6
2020-12,Quebec,6.5
2020-12,Quebec,0.3
2020-12,Quebec,0.4
2020-12,Quebec,0.4
2020-12,Quebec,10.4
2020-12,Quebec,9.6
2020-12,Quebec,1.1
2020-12,Quebec,1.3
2020-12,Quebec,1.5
2020-12,Quebec,8.1
2020-12,Quebec,10.5
2020-12,Quebec,6.2
2020-12,Quebec,6.1
2020-12,Quebec,0.3
2020-12,Quebec,0.4
2020-12,Quebec,0.4
2020-12,Quebec,5.7
2020-12,Quebec,5.5
2020-12,Quebec,0.4
2020-12,Quebec,0.4
2020-12,Quebec,0.5
2020-12,Quebec,7.8
2020-12,Quebec,8.0
2020-12,Quebec,0.7
2020-12,Quebec,0.7
2020-12,Quebec,0.9
2020-12,Quebec,7.4
2020-12,Quebec,7.4
2020-12,Quebec,0.4
2020-12,Quebec,0.5
2020-12,Quebec,0.6
2020-12,Quebec,7.4
2020-12,Quebec,7.3
2020-12,Quebec,0.5
2020-12,Quebec,0.5
2020-12,Quebec,0.6
2020-12,Quebec,14.2
2020-12,Quebec,13.4
2020-12,Quebec,1.6
2020-12,Quebec,1.9
2020-12,Quebec,2.2
2020-12,Quebec,8.9
2020-12,Quebec,15.8
2020-12,Quebec,6.5
2020-12,Quebec,6.6
2020-12,Quebec,0.4
2020-12,Quebec,0.5
2020-12,Quebec,0.6
2020-12,Quebec,6.0
2020-12,Quebec,6.0
2020-12,Quebec,0.5
2020-12,Quebec,0.6
2020-12,Quebec,0.7
2020-12,Quebec,7.8
2020-12,Quebec,8.0
2020-12,Quebec,0.9
2020-12,Quebec,0.9
2020-12,Quebec,1.2
2020-12,Quebec,6.1
2020-12,Quebec,5.7
2020-12,Quebec,0.5
2020-12,Quebec,0.5
2020-12,Quebec,0.6
2020-12,Quebec,5.7
2020-12,Quebec,5.6
2020-12,Quebec,0.5
2020-12,Quebec,0.5
2020-12,Quebec,0.6
2020-12,Quebec,6.6
2020-12,Quebec,5.8
2020-12,Quebec,1.5
2020-12,Quebec,1.8
2020-12,Quebec,2.0
2020-12,Quebec,7.3
2020-12,Quebec,4.7
2020-12,Quebec,6.0
2020-12,Quebec,5.6
2020-12,Quebec,0.5
2020-12,Quebec,0.5
2020-12,Quebec,0.6
2020-12,Quebec,5.5
2020-12,Quebec,5.0
2020-12,Quebec,0.5
2020-12,Quebec,0.6
2020-12,Quebec,0.7
2020-12,Quebec,7.7
2020-12,Quebec,7.9
2020-12,Quebec,1.0
2020-12,Quebec,1.1
2020-12,Quebec,1.3
2021-01,Quebec,8.2
2021-01,Quebec,9.4
2021-01,Quebec,0.4
2021-01,Quebec,0.4
2021-01,Quebec,0.5
2021-01,Quebec,8.4
2021-01,Quebec,9.3
2021-01,Quebec,0.4
2021-01,Quebec,0.4
2021-01,Quebec,0.5
2021-01,Quebec,16.2
2021-01,Quebec,18.4
2021-01,Quebec,1.3
2021-01,Quebec,1.6
2021-01,Quebec,1.6
2021-01,Quebec,18.5
2021-01,Quebec,18.3
2021-01,Quebec,7.0
2021-01,Quebec,8.1
2021-01,Quebec,0.4
2021-01,Quebec,0.4
2021-01,Quebec,0.5
2021-01,Quebec,6.6
2021-01,Quebec,7.6
2021-01,Quebec,0.5
2021-01,Quebec,0.5
2021-01,Quebec,0.6
2021-01,Quebec,8.2
2021-01,Quebec,9.4
2021-01,Quebec,0.8
2021-01,Quebec,0.8
2021-01,Quebec,1.0
2021-01,Quebec,8.1
2021-01,Quebec,9.8
2021-01,Quebec,0.5
2021-01,Quebec,0.6
2021-01,Quebec,0.6
2021-01,Quebec,8.5
2021-01,Quebec,9.8
2021-01,Quebec,0.6
2021-01,Quebec,0.6
2021-01,Quebec,0.7
2021-01,Quebec,16.2
2021-01,Quebec,18.5
2021-01,Quebec,2.0
2021-01,Quebec,2.2
2021-01,Quebec,2.4
2021-01,Quebec,14.3
2021-01,Quebec,20.8
2021-01,Quebec,6.9
2021-01,Quebec,8.6
2021-01,Quebec,0.5
2021-01,Quebec,0.5
2021-01,Quebec,0.7
2021-01,Quebec,6.6
2021-01,Quebec,8.3
2021-01,Quebec,0.6
2021-01,Quebec,0.7
2021-01,Quebec,0.8
2021-01,Quebec,8.0
2021-01,Quebec,9.5
2021-01,Quebec,1.0
2021-01,Quebec,1.1
2021-01,Quebec,1.3
2021-01,Quebec,8.3
2021-01,Quebec,8.9
2021-01,Quebec,0.5
2021-01,Quebec,0.6
2021-01,Quebec,0.7
2021-01,Quebec,8.3
2021-01,Quebec,8.7
2021-01,Quebec,0.6
2021-01,Quebec,0.6
2021-01,Quebec,0.7
2021-01,Quebec,16.2
2021-01,Quebec,18.2
2021-01,Quebec,1.8
2021-01,Quebec,2.1
2021-01,Quebec,2.2
2021-01,Quebec,22.6
2021-01,Quebec,15.6
2021-01,Quebec,7.1
2021-01,Quebec,7.5
2021-01,Quebec,0.6
2021-01,Quebec,0.6
2021-01,Quebec,0.7
2021-01,Quebec,6.6
2021-01,Quebec,6.9
2021-01,Quebec,0.7
2021-01,Quebec,0.7
2021-01,Quebec,0.8
2021-01,Quebec,8.7
2021-01,Quebec,9.3
2021-01,Quebec,1.1
2021-01,Quebec,1.2
2021-01,Quebec,1.4
2021-02,Quebec,6.6
2021-02,Quebec,7.0
2021-02,Quebec,0.4
2021-02,Quebec,0.4
2021-02,Quebec,0.5
2021-02,Quebec,6.6
2021-02,Quebec,6.9
2021-02,Quebec,0.4
2021-02,Quebec,0.4
2021-02,Quebec,0.5
2021-02,Quebec,11.6
2021-02,Quebec,11.9
2021-02,Quebec,1.3
2021-02,Quebec,1.6
2021-02,Quebec,1.6
2021-02,Quebec,15.3
2021-02,Quebec,9.8
2021-02,Quebec,5.8
2021-02,Quebec,6.3
2021-02,Quebec,0.4
2021-02,Quebec,0.4
2021-02,Quebec,0.5
2021-02,Quebec,5.4
2021-02,Quebec,5.7
2021-02,Quebec,0.5
2021-02,Quebec,0.5
2021-02,Quebec,0.6
2021-02,Quebec,7.1
2021-02,Quebec,8.0
2021-02,Quebec,0.8
2021-02,Quebec,0.8
2021-02,Quebec,1.0
2021-02,Quebec,6.7
2021-02,Quebec,7.6
2021-02,Quebec,0.5
2021-02,Quebec,0.6
2021-02,Quebec,0.6
2021-02,Quebec,6.8
2021-02,Quebec,7.6
2021-02,Quebec,0.6
2021-02,Quebec,0.6
2021-02,Quebec,0.7
2021-02,Quebec,11.2
2021-02,Quebec,12.3
2021-02,Quebec,2.0
2021-02,Quebec,2.2
2021-02,Quebec,2.4
2021-02,Quebec,13.7
2021-02,Quebec,11.4
2021-02,Quebec,6.1
2021-02,Quebec,7.0
2021-02,Quebec,0.5
2021-02,Quebec,0.5
2021-02,Quebec,0.7
2021-02,Quebec,5.8
2021-02,Quebec,6.6
2021-02,Quebec,0.6
2021-02,Quebec,0.7
2021-02,Quebec,0.8
2021-02,Quebec,6.7
2021-02,Quebec,8.1
2021-02,Quebec,1.0
2021-02,Quebec,1.1
2021-02,Quebec,1.3
2021-02,Quebec,6.5
2021-02,Quebec,6.3
2021-02,Quebec,0.5
2021-02,Quebec,0.6
2021-02,Quebec,0.7
2021-02,Quebec,6.3
2021-02,Quebec,6.2
2021-02,Quebec,0.6
2021-02,Quebec,0.6
2021-02,Quebec,0.7
2021-02,Quebec,11.9
2021-02,Quebec,11.6
2021-02,Quebec,1.8
2021-02,Quebec,2.1
2021-02,Quebec,2.2
2021-02,Quebec,17.0
2021-02,Quebec,8.2
2021-02,Quebec,5.6
2021-02,Quebec,5.5
2021-02,Quebec,0.6
2021-02,Quebec,0.6
2021-02,Quebec,0.7
2021-02,Quebec,5.0
2021-02,Quebec,4.8
2021-02,Quebec,0.7
2021-02,Quebec,0.7
2021-02,Quebec,0.8
2021-02,Quebec,7.7
2021-02,Quebec,7.8
2021-02,Quebec,1.1
2021-02,Quebec,1.2
2021-02,Quebec,1.4
2021-03,Quebec,6.7
2021-03,Quebec,7.2
2021-03,Quebec,0.4
2021-03,Quebec,0.4
2021-03,Quebec,0.5
2021-03,Quebec,6.7
2021-03,Quebec,7.1
2021-03,Quebec,0.4
2021-03,Quebec,0.4
2021-03,Quebec,0.5
2021-03,Quebec,11.9
2021-03,Quebec,12.8
2021-03,Quebec,1.3
2021-03,Quebec,1.6
2021-03,Quebec,1.6
2021-03,Quebec,18.8
2021-03,Quebec,9.4
2021-03,Quebec,5.8
2021-03,Quebec,6.3
2021-03,Quebec,0.4
2021-03,Quebec,0.4
2021-03,Quebec,0.5
2021-03,Quebec,5.5
2021-03,Quebec,5.8
2021-03,Quebec,0.5
2021-03,Quebec,0.5
2021-03,Quebec,0.6
2021-03,Quebec,6.9
2021-03,Quebec,7.9
2021-03,Quebec,0.8
2021-03,Quebec,0.8
2021-03,Quebec,1.0
2021-03,Quebec,7.2
2021-03,Quebec,8.5
2021-03,Quebec,0.5
2021-03,Quebec,0.6
2021-03,Quebec,0.6
2021-03,Quebec,7.5
2021-03,Quebec,8.5
2021-03,Quebec,0.6
2021-03,Quebec,0.6
2021-03,Quebec,0.7
2021-03,Quebec,13.4
2021-03,Quebec,16.0
2021-03,Quebec,2.0
2021-03,Quebec,2.2
2021-03,Quebec,2.4
2021-03,Quebec,22.9
2021-03,Quebec,12.1
2021-03,Quebec,6.2
2021-03,Quebec,7.3
2021-03,Quebec,0.5
2021-03,Quebec,0.5
2021-03,Quebec,0.7
2021-03,Quebec,6.0
2021-03,Quebec,7.0
2021-03,Quebec,0.6
2021-03,Quebec,0.7
2021-03,Quebec,0.8
2021-03,Quebec,6.6
2021-03,Quebec,8.1
2021-03,Quebec,1.0
2021-03,Quebec,1.1
2021-03,Quebec,1.3
2021-03,Quebec,6.1
2021-03,Quebec,5.7
2021-03,Quebec,0.5
2021-03,Quebec,0.6
2021-03,Quebec,0.7
2021-03,Quebec,5.9
2021-03,Quebec,5.6
2021-03,Quebec,0.6
2021-03,Quebec,0.6
2021-03,Quebec,0.7
2021-03,Quebec,10.2
2021-03,Quebec,9.3
2021-03,Quebec,1.8
2021-03,Quebec,2.1
2021-03,Quebec,2.2
2021-03,Quebec,14.4
2021-03,Quebec,6.4
2021-03,Quebec,5.4
2021-03,Quebec,5.2
2021-03,Quebec,0.6
2021-03,Quebec,0.6
2021-03,Quebec,0.7
2021-03,Quebec,4.9
2021-03,Quebec,4.5
2021-03,Quebec,0.7
2021-03,Quebec,0.7
2021-03,Quebec,0.8
2021-03,Quebec,7.2
2021-03,Quebec,7.5
2021-03,Quebec,1.1
2021-03,Quebec,1.2
2021-03,Quebec,1.4
2021-04,Quebec,6.7
2021-04,Quebec,7.0
2021-04,Quebec,0.4
2021-04,Quebec,0.4
2021-04,Quebec,0.5
2021-04,Quebec,6.6
2021-04,Quebec,6.9
2021-04,Quebec,0.4
2021-04,Quebec,0.4
2021-04,Quebec,0.5
2021-04,Quebec,13.2
2021-04,Quebec,13.8
2021-04,Quebec,1.3
2021-04,Quebec,1.6
2021-04,Quebec,1.6
2021-04,Quebec,16.0
2021-04,Quebec,12.5
2021-04,Quebec,5.7
2021-04,Quebec,5.9
2021-04,Quebec,0.4
2021-04,Quebec,0.4
2021-04,Quebec,0.5
2021-04,Quebec,5.4
2021-04,Quebec,5.4
2021-04,Quebec,0.5
2021-04,Quebec,0.5
2021-04,Quebec,0.6
2021-04,Quebec,6.7
2021-04,Quebec,7.6
2021-04,Quebec,0.8
2021-04,Quebec,0.8
2021-04,Quebec,1.0
2021-04,Quebec,7.2
2021-04,Quebec,8.0
2021-04,Quebec,0.5
2021-04,Quebec,0.6
2021-04,Quebec,0.6
2021-04,Quebec,7.1
2021-04,Quebec,8.0
2021-04,Quebec,0.6
2021-04,Quebec,0.6
2021-04,Quebec,0.7
2021-04,Quebec,15.6
2021-04,Quebec,17.6
2021-04,Quebec,2.0
2021-04,Quebec,2.2
2021-04,Quebec,2.4
2021-04,Quebec,19.2
2021-04,Quebec,16.6
2021-04,Quebec,5.9
2021-04,Quebec,6.6
2021-04,Quebec,0.5
2021-04,Quebec,0.5
2021-04,Quebec,0.7
2021-04,Quebec,5.5
2021-04,Quebec,6.1
2021-04,Quebec,0.6
2021-04,Quebec,0.7
2021-04,Quebec,0.8
2021-04,Quebec,6.8
2021-04,Quebec,8.1
2021-04,Quebec,1.0
2021-04,Quebec,1.1
2021-04,Quebec,1.3
2021-04,Quebec,6.2
2021-04,Quebec,5.8
2021-04,Quebec,0.5
2021-04,Quebec,0.6
2021-04,Quebec,0.7
2021-04,Quebec,6.2
2021-04,Quebec,5.7
2021-04,Quebec,0.6
2021-04,Quebec,0.6
2021-04,Quebec,0.7
2021-04,Quebec,10.6
2021-04,Quebec,9.8
2021-04,Quebec,1.8
2021-04,Quebec,2.1
2021-04,Quebec,2.2
2021-04,Quebec,12.4
2021-04,Quebec,8.4
2021-04,Quebec,5.5
2021-04,Quebec,5.2
2021-04,Quebec,0.6
2021-04,Quebec,0.6
2021-04,Quebec,0.7
2021-04,Quebec,5.2
2021-04,Quebec,4.6
2021-04,Quebec,0.7
2021-04,Quebec,0.7
2021-04,Quebec,0.8
2021-04,Quebec,6.7
2021-04,Quebec,7.0
2021-04,Quebec,1.1
2021-04,Quebec,1.2
2021-04,Quebec,1.4
2021-05,Quebec,6.6
2021-05,Quebec,6.4
2021-05,Quebec,0.4
2021-05,Quebec,0.4
2021-05,Quebec,0.5
2021-05,Quebec,6.9
2021-05,Quebec,6.4
2021-05,Quebec,0.4
2021-05,Quebec,0.4
2021-05,Quebec,0.5
2021-05,Quebec,10.7
2021-05,Quebec,11.4
2021-05,Quebec,1.3
2021-05,Quebec,1.6
2021-05,Quebec,1.6
2021-05,Quebec,13.2
2021-05,Quebec,10.3
2021-05,Quebec,6.0
2021-05,Quebec,5.6
2021-05,Quebec,0.4
2021-05,Quebec,0.4
2021-05,Quebec,0.5
2021-05,Quebec,5.6
2021-05,Quebec,5.2
2021-05,Quebec,0.5
2021-05,Quebec,0.5
2021-05,Quebec,0.6
2021-05,Quebec,7.3
2021-05,Quebec,6.8
2021-05,Quebec,0.8
2021-05,Quebec,0.8
2021-05,Quebec,1.0
2021-05,Quebec,6.5
2021-05,Quebec,6.4
2021-05,Quebec,0.5
2021-05,Quebec,0.6
2021-05,Quebec,0.6
2021-05,Quebec,6.7
2021-05,Quebec,6.5
2021-05,Quebec,0.6
2021-05,Quebec,0.6
2021-05,Quebec,0.7
2021-05,Quebec,9.9
2021-05,Quebec,10.7
2021-05,Quebec,2.0
2021-05,Quebec,2.2
2021-05,Quebec,2.4
2021-05,Quebec,10.7
2021-05,Quebec,10.7
2021-05,Quebec,6.0
2021-05,Quebec,5.8
2021-05,Quebec,0.5
2021-05,Quebec,0.5
2021-05,Quebec,0.7
2021-05,Quebec,5.7
2021-05,Quebec,5.4
2021-05,Quebec,0.6
2021-05,Quebec,0.7
2021-05,Quebec,0.8
2021-05,Quebec,6.8
2021-05,Quebec,7.0
2021-05,Quebec,1.0
2021-05,Quebec,1.1
2021-05,Quebec,1.3
2021-05,Quebec,6.8
2021-05,Quebec,6.3
2021-05,Quebec,0.5
2021-05,Quebec,0.6
2021-05,Quebec,0.7
2021-05,Quebec,7.1
2021-05,Quebec,6.3
2021-05,Quebec,0.6
2021-05,Quebec,0.6
2021-05,Quebec,0.7
2021-05,Quebec,11.5
2021-05,Quebec,12.2
2021-05,Quebec,1.8
2021-05,Quebec,2.1
2021-05,Quebec,2.2
2021-05,Quebec,15.7
2021-05,Quebec,10.0
2021-05,Quebec,6.0
2021-05,Quebec,5.3
2021-05,Quebec,0.6
2021-05,Quebec,0.6
2021-05,Quebec,0.7
2021-05,Quebec,5.4
2021-05,Quebec,4.9
2021-05,Quebec,0.7
2021-05,Quebec,0.7
2021-05,Quebec,0.8
2021-05,Quebec,7.9
2021-05,Quebec,6.6
2021-05,Quebec,1.1
2021-05,Quebec,1.2
2021-05,Quebec,1.4
2021-06,Quebec,6.2
2021-06,Quebec,5.4
2021-06,Quebec,0.4
2021-06,Quebec,0.4
2021-06,Quebec,0.5
2021-06,Quebec,5.9
2021-06,Quebec,5.4
2021-06,Quebec,0.4
2021-06,Quebec,0.4
2021-06,Quebec,0.5
2021-06,Quebec,8.6
2021-06,Quebec,8.6
2021-06,Quebec,1.3
2021-06,Quebec,1.6
2021-06,Quebec,1.6
2021-06,Quebec,11.8
2021-06,Quebec,6.4
2021-06,Quebec,5.8
2021-06,Quebec,4.8
2021-06,Quebec,0.4
2021-06,Quebec,0.4
2021-06,Quebec,0.5
2021-06,Quebec,5.3
2021-06,Quebec,4.6
2021-06,Quebec,0.5
2021-06,Quebec,0.5
2021-06,Quebec,0.6
2021-06,Quebec,7.0
2021-06,Quebec,5.5
2021-06,Quebec,0.8
2021-06,Quebec,0.8
2021-06,Quebec,1.0
2021-06,Quebec,6.4
2021-06,Quebec,5.5
2021-06,Quebec,0.5
2021-06,Quebec,0.6
2021-06,Quebec,0.6
2021-06,Quebec,6.3
2021-06,Quebec,5.5
2021-06,Quebec,0.6
2021-06,Quebec,0.6
2021-06,Quebec,0.7
2021-06,Quebec,9.7
2021-06,Quebec,8.8
2021-06,Quebec,2.0
2021-06,Quebec,2.2
2021-06,Quebec,2.4
2021-06,Quebec,11.4
2021-06,Quebec,7.1
2021-06,Quebec,5.9
2021-06,Quebec,4.9
2021-06,Quebec,0.5
2021-06,Quebec,0.5
2021-06,Quebec,0.7
2021-06,Quebec,5.7
2021-06,Quebec,4.8
2021-06,Quebec,0.6
2021-06,Quebec,0.7
2021-06,Quebec,0.8
2021-06,Quebec,6.6
2021-06,Quebec,5.1
2021-06,Quebec,1.0
2021-06,Quebec,1.1
2021-06,Quebec,1.3
2021-06,Quebec,5.9
2021-06,Quebec,5.3
2021-06,Quebec,0.5
2021-06,Quebec,0.6
2021-06,Quebec,0.7
2021-06,Quebec,5.5
2021-06,Quebec,5.3
2021-06,Quebec,0.6
2021-06,Quebec,0.6
2021-06,Quebec,0.7
2021-06,Quebec,7.5
2021-06,Quebec,8.5
2021-06,Quebec,1.8
2021-06,Quebec,2.1
2021-06,Quebec,2.2
2021-06,Quebec,12.2
2021-06,Quebec,5.8
2021-06,Quebec,5.6
2021-06,Quebec,4.7
2021-06,Quebec,0.6
2021-06,Quebec,0.6
2021-06,Quebec,0.7
2021-06,Quebec,4.9
2021-06,Quebec,4.3
2021-06,Quebec,0.7
2021-06,Quebec,0.7
2021-06,Quebec,0.8
2021-06,Quebec,7.7
2021-06,Quebec,6.0
2021-06,Quebec,1.1
2021-06,Quebec,1.2
2021-06,Quebec,1.4
2021-07,Quebec,6.2
2021-07,Quebec,6.2
2021-07,Quebec,0.4
2021-07,Quebec,0.4
2021-07,Quebec,0.5
2021-07,Quebec,6.2
2021-07,Quebec,6.2
2021-07,Quebec,0.4
2021-07,Quebec,0.4
2021-07,Quebec,0.5
2021-07,Quebec,7.3
2021-07,Quebec,7.5
2021-07,Quebec,1.3
2021-07,Quebec,1.5
2021-07,Quebec,1.7
2021-07,Quebec,7.6
2021-07,Quebec,7.4
